0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-2.025142586657607,0.029102198062401108,-0.4749453111609562,-0.11473644146689901,0.5049872789804571,0.08896213798745722,0.40498171096095553,-0.6533292325737119,0.18645431476942764,-0.661786464768388,-0.07133524117291468,2.1439440893253257,1.7654542402810969,0.852433334796224,0.6339190223180112,0.0871420582281426,-0.7925207384327007,-0.3345012358409484,0.8657551941701215,-1.2002964070557762
1.613711269058647,0.6599240453282813,-0.15005558703252717,-1.2276078151369925,0.597400069849858,0.8656197697713826,0.015579047581467534,0.12557645347154262,0.45353430151397983,-0.24415663529064877,-1.1580682334866548,0.32135721545027307,-0.1730718242838696,0.9640871682883576,0.42192075423528475,0.9633595288912332,1.1894704889246406,1.3757068133116197,0.7011727423108983,-0.297563503359992
0.16645220821305598,0.9505730157716384,1.4205042479898549,-0.5309969550018176,-0.6231405264247644,-2.255539634176584,0.4714155563864041,-0.5707462937494763,0.4924512640081488,0.2891686439078181,-0.27062383183849703,-1.1227220215622986,-0.8323555731042287,2.4553001399108942,0.3824097461840506,-1.692004575814994,-0.637739984251316,1.1890165311075518,-0.5554771191602547,-0.6373871273065177
0.69822331361359,-0.3206695406389689,1.7359638031652493,-0.535235211560568,1.3173940656343257,-1.1465812650948952,-0.48388583405432156,0.1979107834626478,0.3934853854217497,0.8951932200277323,0.8523918571319429,0.05963036992017413,-0.6514180036144483,0.6351718016819695,-0.6469367777055739,-1.1064497925461265,1.0495527153193351,-0.6891878180895679,0.19759960469239965,2.0752608726252655
0.17989415115347845,-0.22210005488832504,0.1053755061459599,0.9407711879882159,-0.9824873935383096,1.56010259128122,0.319781934142537,-1.3340254949182044,1.3920022863445993,0.9183166060023132,-0.34898484096084237,-0.9885911071509176,-0.6013676439512138,-1.5705006036231774,-1.1035893172157711,1.3037360157377398,-0.9896281365703375,-0.9683444548636353,-0.2246331499970246,0.5500520990245519
-1.225765663002341,0.8074272598684367,0.6523228784134196,-0.45888426286894,1.0786808334312956,0.7301984780457678,1.3800913541474515,-1.5763921569842494,-1.46437488020982,0.22445181855997198,-1.2856800498792558,-0.4831864622993739,1.4765403497258958,1.0470983026121545,1.5739867632900326,0.8894836453612257,1.6839276914578687,0.8836599374866724,-0.03850846950070721,-0.17262729994081963
1.9647251329163893,0.6728730850020893,-0.275051697151644,-0.2209695995332226,0.6141667000434252,-0.7242798272119451,1.3668742674445244,-2.301921164735585,0.03526355197172861,-0.6997255079925854,-0.5396304356808779,-0.553649305347182,-1.515191062198552,0.21397991073422196,-1.1978778925888485,-0.43066755222065406,-0.11232804969082963,-0.57581824064468,0.7575077100473051,-0.5305011476105275
1.1492733262856758,0.12037048159825979,0.6218099622171964,1.8124485579969287,0.7077519354554754,-1.5007761085271265,-0.24751863555150475,-1.5702247198904564,-0.7031764251258874,-0.0349884904969617,0.4505901958944064,2.5600845382687947,-0.7271371758248686,1.77080063563551,-0.09605989972464987,-1.2827436018806604,-0.6269670577877674,0.9725544496267297,-0.5624667758942676,0.6324077390555208
0.6901439917111125,2.357902481176771,2.1531824575115563,-0.7730097838554665,0.024510174258942696,-2.2418197899858265,0.18334200573835174,-0.7673475628880495,-0.40122047188583626,0.22409248181041677,-2.0091854456545235,-0.1087601484568576,0.8723206367206782,0.01259240078179486,0.40171172209894146,-1.2486895454793459,0.09767609854883172,0.9592708260852069,0.4979982912454495,1.4511436077950417
-0.5227230205190395,-0.561560120098196,0.2110174672026184,0.6060099513456396,-1.280429352496283,-0.9802149100417679,0.39913611435207075,-0.09671311187039239,1.0490092258368893,-0.7043436905427592,1.0826602704074684,0.924027019206901,-0.5449190868089495,-1.4084612963635597,-0.18490213644298903,-1.0339808903673033,-1.5566291735239037,1.6964563682900382,1.7547941819843647,-2.081929407883722
